,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[307],0.675,0.481,0.0,1.526,2470.0,6748.0,1.0
U[308],0.73,0.509,0.001,1.619,1951.0,7350.0,1.0
U[309],2.206,0.997,0.288,3.911,370.0,672.0,1.01
U[310],0.451,0.368,0.0,1.119,9573.0,9665.0,1.0
U[311],1.086,0.654,0.003,2.188,820.0,3135.0,1.0
U[312],1.031,0.642,0.0,2.133,992.0,4128.0,1.0
U[313],1.192,0.691,0.001,2.344,725.0,2901.0,1.0
U[314],1.596,0.833,0.027,2.966,479.0,998.0,1.01
U[315],0.342,0.293,0.0,0.884,14501.0,9441.0,1.0
U[316],1.14,0.673,0.0,2.263,786.0,3107.0,1.0
U[317],0.451,0.363,0.0,1.114,8145.0,9012.0,1.0
U[318],0.784,0.538,0.0,1.736,1562.0,6605.0,1.0
U[319],0.467,0.373,0.0,1.135,7251.0,9249.0,1.0
U[320],0.706,0.496,0.0,1.582,2240.0,8315.0,1.0
U[321],1.552,0.818,0.005,2.873,534.0,1533.0,1.01
U[322],0.525,0.404,0.0,1.257,4340.0,11034.0,1.0
U[323],0.548,0.422,0.0,1.31,5142.0,9615.0,1.0
U[324],0.341,0.29,0.0,0.87,13046.0,8875.0,1.0
U[325],0.764,0.523,0.0,1.682,1964.0,8809.0,1.0
U[326],1.619,0.829,0.099,3.046,493.0,1078.0,1.0
U[327],0.873,0.574,0.0,1.861,1219.0,5476.0,1.0
U[328],1.285,0.731,0.0,2.501,652.0,2005.0,1.0
U[329],0.496,0.392,0.0,1.207,7002.0,9425.0,1.0
U[330],0.856,0.57,0.0,1.849,1195.0,5126.0,1.0
U[331],0.54,0.42,0.0,1.295,4557.0,10212.0,1.0
U[332],0.541,0.416,0.0,1.296,4523.0,9627.0,1.0
U[333],0.785,0.53,0.001,1.711,1500.0,8271.0,1.0
U[334],1.097,0.663,0.0,2.211,819.0,3362.0,1.0
U[335],0.335,0.29,0.0,0.863,18410.0,11230.0,1.0
U[336],0.633,0.462,0.0,1.465,3222.0,9178.0,1.0
U[337],0.775,0.531,0.0,1.713,1664.0,7675.0,1.0
U[338],0.618,0.458,0.0,1.436,2707.0,10014.0,1.0
U[339],0.529,0.404,0.0,1.262,4771.0,9435.0,1.0
U[340],0.422,0.343,0.0,1.046,9960.0,10798.0,1.0
U[341],0.617,0.454,0.0,1.431,3540.0,9521.0,1.0
U[342],0.528,0.412,0.0,1.285,4936.0,10286.0,1.0
U[343],0.524,0.403,0.0,1.254,5133.0,10593.0,1.0
U[344],0.371,0.315,0.0,0.945,16918.0,10501.0,1.0
U[345],1.087,0.661,0.004,2.211,875.0,3282.0,1.0
U[346],0.664,0.482,0.0,1.532,2561.0,9048.0,1.0
U[347],0.52,0.408,0.0,1.26,6033.0,9347.0,1.0
U[348],0.605,0.455,0.0,1.419,3449.0,9340.0,1.0
U[349],0.68,0.486,0.0,1.545,2339.0,9014.0,1.0
U[350],1.063,0.65,0.0,2.161,877.0,2890.0,1.0
U[351],0.464,0.366,0.0,1.131,7915.0,10491.0,1.0
U[352],0.672,0.484,0.0,1.535,2748.0,8010.0,1.0
U[353],0.954,0.611,0.0,2.003,1061.0,5660.0,1.0
U[354],0.387,0.324,0.0,0.982,13513.0,8871.0,1.0
U[355],0.643,0.472,0.0,1.488,2615.0,9052.0,1.0
U[356],0.42,0.346,0.0,1.056,9375.0,8451.0,1.0
U[357],0.557,0.429,0.0,1.334,4566.0,8933.0,1.0
U[358],1.37,0.759,0.0,2.628,586.0,1803.0,1.0
U[359],0.7,0.497,0.0,1.585,2161.0,8123.0,1.0
U[360],0.681,0.49,0.0,1.554,2346.0,9265.0,1.0
U[361],0.711,0.51,0.0,1.614,2286.0,8584.0,1.0
U[362],0.697,0.497,0.0,1.566,2340.0,7777.0,1.0
U[363],0.623,0.462,0.0,1.446,2957.0,8841.0,1.0
U[364],1.899,0.905,0.159,3.419,440.0,1154.0,1.01
U[365],1.149,0.681,0.0,2.288,786.0,3368.0,1.0
U[366],0.617,0.46,0.0,1.437,3103.0,8199.0,1.0
U[367],0.696,0.498,0.0,1.578,2023.0,8004.0,1.0
U[368],0.813,0.558,0.001,1.796,1491.0,6595.0,1.0
U[369],0.719,0.504,0.0,1.597,1926.0,8126.0,1.0
U[370],0.728,0.504,0.0,1.607,1973.0,7861.0,1.0
U[371],0.792,0.538,0.0,1.726,1468.0,7353.0,1.0
U[372],0.465,0.373,0.0,1.138,7920.0,8465.0,1.0
U[373],0.633,0.468,0.0,1.468,3171.0,8676.0,1.0
U[374],1.005,0.638,0.0,2.097,964.0,3278.0,1.0
