,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[355],0.537,0.445,0.0,1.346,3189.0,6575.0,1.0
U[356],0.47,0.401,0.0,1.202,5103.0,8425.0,1.0
U[357],0.461,0.393,0.0,1.173,5156.0,8217.0,1.0
U[358],1.026,0.772,0.0,2.434,939.0,2814.0,1.0
U[359],0.708,0.561,0.0,1.742,1925.0,4269.0,1.0
U[360],0.647,0.523,0.0,1.599,2158.0,4977.0,1.0
U[361],0.504,0.423,0.0,1.272,3445.0,7642.0,1.0
U[362],0.577,0.474,0.0,1.446,2570.0,6105.0,1.0
U[363],0.455,0.386,0.0,1.151,4264.0,8329.0,1.0
U[364],0.754,0.595,0.0,1.839,1477.0,4230.0,1.0
U[365],0.892,0.681,0.0,2.129,1154.0,3198.0,1.0
U[366],0.672,0.543,0.0,1.656,1976.0,4823.0,1.0
U[367],0.602,0.502,0.0,1.518,2588.0,5254.0,1.0
U[368],0.649,0.525,0.0,1.615,2393.0,5234.0,1.0
U[369],0.648,0.526,0.0,1.603,2040.0,5184.0,1.0
U[370],0.584,0.485,0.0,1.464,2652.0,5009.0,1.0
U[371],0.606,0.496,0.0,1.5,2392.0,5821.0,1.0
U[372],0.526,0.437,0.0,1.315,3223.0,7037.0,1.0
U[373],0.527,0.436,0.0,1.329,3549.0,7776.0,1.0
U[374],0.746,0.588,0.0,1.813,1612.0,4374.0,1.0
U[375],0.695,0.56,0.0,1.715,1983.0,3960.0,1.0
U[376],0.431,0.371,0.0,1.109,5495.0,10391.0,1.0
U[377],0.739,0.586,0.0,1.81,1638.0,3991.0,1.0
U[378],0.541,0.451,0.0,1.364,3188.0,6135.0,1.0
U[379],0.839,0.643,0.0,2.01,1294.0,3327.0,1.0
U[380],0.777,0.61,0.0,1.891,1434.0,4138.0,1.0
U[381],0.639,0.52,0.0,1.582,1982.0,4691.0,1.0
U[382],0.528,0.439,0.0,1.325,3155.0,7285.0,1.0
U[383],0.84,0.652,0.0,2.028,1300.0,2976.0,1.0
U[384],0.582,0.479,0.0,1.46,2933.0,5476.0,1.0
U[385],0.77,0.608,0.0,1.893,1559.0,3591.0,1.0
U[386],0.409,0.353,0.0,1.045,5640.0,11824.0,1.0
U[387],0.569,0.472,0.0,1.425,3026.0,6426.0,1.0
U[388],0.702,0.561,0.0,1.714,1632.0,4495.0,1.0
U[389],0.894,0.686,0.0,2.143,1145.0,3120.0,1.0
U[390],0.724,0.577,0.0,1.79,1674.0,4463.0,1.0
U[391],0.385,0.335,0.0,0.994,8298.0,12360.0,1.0
U[392],0.517,0.432,0.0,1.313,3910.0,7120.0,1.0
U[393],0.454,0.383,0.0,1.154,5221.0,7987.0,1.0
U[394],0.55,0.449,0.0,1.375,2801.0,5888.0,1.0
U[395],0.76,0.605,0.0,1.881,1466.0,3977.0,1.0
U[396],0.622,0.508,0.0,1.554,2140.0,5448.0,1.0
U[397],0.421,0.359,0.0,1.067,5740.0,11211.0,1.0
U[398],0.492,0.416,0.0,1.241,3962.0,7576.0,1.0
U[399],0.421,0.359,0.0,1.082,5786.0,9910.0,1.0
U[400],0.554,0.458,0.0,1.395,3183.0,6170.0,1.0
U[401],0.526,0.435,0.0,1.316,3279.0,6807.0,1.0
U[402],0.76,0.602,0.0,1.858,1506.0,3797.0,1.0
U[403],0.398,0.342,0.0,1.026,6993.0,11060.0,1.0
U[404],0.412,0.361,0.0,1.073,6807.0,10986.0,1.0
U[405],0.492,0.418,0.0,1.249,4337.0,7625.0,1.0
U[406],0.621,0.503,0.0,1.538,2127.0,4658.0,1.0
U[407],0.555,0.463,0.0,1.397,2815.0,7155.0,1.0
U[408],0.52,0.435,0.0,1.308,3041.0,7091.0,1.0
U[409],0.495,0.413,0.0,1.258,3349.0,7530.0,1.0
U[410],0.463,0.395,0.0,1.179,4824.0,9795.0,1.0
U[411],0.669,0.533,0.0,1.633,1974.0,4579.0,1.0
U[412],0.482,0.406,0.0,1.225,4190.0,8143.0,1.0
U[413],0.528,0.436,0.0,1.319,2975.0,7517.0,1.0
U[414],0.454,0.386,0.0,1.163,4716.0,7777.0,1.0
U[415],0.357,0.314,0.0,0.927,9560.0,12232.0,1.0
U[416],0.602,0.496,0.0,1.516,2361.0,5867.0,1.0
U[417],1.083,0.807,0.0,2.577,899.0,2783.0,1.01
U[418],1.127,0.831,0.0,2.656,872.0,2392.0,1.0
U[419],0.503,0.422,0.0,1.273,3385.0,7677.0,1.0
U[420],0.495,0.413,0.0,1.254,4203.0,8185.0,1.0
U[421],0.747,0.598,0.0,1.835,1468.0,3631.0,1.0
U[422],0.639,0.521,0.0,1.588,2090.0,4944.0,1.0
U[423],0.847,0.655,0.0,2.054,1314.0,3113.0,1.0
U[424],0.401,0.349,0.0,1.033,7933.0,10751.0,1.0
U[425],0.591,0.483,0.0,1.48,2482.0,5564.0,1.0
U[426],0.716,0.569,0.0,1.739,1722.0,4298.0,1.0
U[427],0.406,0.347,0.0,1.043,5933.0,11758.0,1.0
U[428],0.976,0.735,0.0,2.319,983.0,2778.0,1.0
U[429],0.549,0.46,0.0,1.395,3091.0,7011.0,1.0
U[430],0.49,0.415,0.0,1.261,3698.0,7328.0,1.0
U[431],0.803,0.633,0.0,1.964,1398.0,3459.0,1.0
U[432],0.455,0.381,0.0,1.157,4791.0,8324.0,1.0
U[433],0.668,0.541,0.0,1.653,1889.0,4861.0,1.0
U[434],0.779,0.614,0.0,1.888,1528.0,4049.0,1.0
U[435],0.694,0.556,0.0,1.709,1826.0,4199.0,1.0
U[436],0.771,0.602,0.0,1.872,1431.0,3999.0,1.0
U[437],0.462,0.392,0.0,1.164,5683.0,10112.0,1.0
U[438],0.584,0.477,0.0,1.456,2860.0,6500.0,1.0
U[439],0.588,0.486,0.0,1.465,2746.0,5628.0,1.0
U[440],1.224,0.889,0.0,2.857,761.0,2178.0,1.01
U[441],0.545,0.459,0.0,1.38,2974.0,6564.0,1.0
U[442],0.641,0.514,0.0,1.569,1878.0,4846.0,1.0
U[443],0.64,0.521,0.001,1.594,2225.0,4918.0,1.0
U[444],0.491,0.407,0.0,1.237,3949.0,7720.0,1.0
U[445],0.691,0.552,0.0,1.703,1904.0,5206.0,1.0
U[446],0.747,0.591,0.0,1.822,1582.0,4199.0,1.0
U[447],0.593,0.485,0.0,1.487,2527.0,6675.0,1.0
U[448],0.427,0.365,0.0,1.101,7085.0,10444.0,1.0
U[449],0.68,0.547,0.0,1.669,1840.0,4411.0,1.0
U[450],1.176,0.867,0.0,2.771,833.0,2485.0,1.0
U[451],0.543,0.449,0.0,1.36,3159.0,6807.0,1.0
U[452],0.543,0.452,0.0,1.374,3520.0,6429.0,1.0
U[453],0.67,0.545,0.0,1.666,1936.0,4602.0,1.0
U[454],0.475,0.405,0.0,1.209,4627.0,9416.0,1.0
U[455],0.482,0.408,0.0,1.227,3845.0,8171.0,1.0
U[456],0.402,0.344,0.0,1.022,7418.0,10013.0,1.0
U[457],0.472,0.401,0.0,1.204,4063.0,8777.0,1.0
U[458],0.633,0.514,0.0,1.574,2103.0,4944.0,1.0
U[459],0.473,0.397,0.0,1.193,3930.0,7866.0,1.0
U[460],0.746,0.595,0.0,1.835,1676.0,4031.0,1.0
U[461],0.856,0.666,0.0,2.064,1301.0,3437.0,1.0
U[462],0.508,0.427,0.0,1.285,3604.0,7304.0,1.0
U[463],0.619,0.505,0.0,1.541,2332.0,5391.0,1.0
U[464],0.669,0.537,0.0,1.65,1904.0,4858.0,1.0
U[465],0.605,0.494,0.0,1.499,2421.0,5246.0,1.0
